configuration,attenuation (dB),packet size (B),mean (Mibps),median (Mibps),std (Mibps),min (Mibps),max (Mibps),q1 (Mibps),q3 (Mibps)
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,103.685,103.685,0.0,103.685,103.685,103.685,103.685
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,105.705,105.705,0.0,105.705,105.705,105.705,105.705
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,93.798,93.798,0.0,93.798,93.798,93.798,93.798
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,103.123,103.123,0.0,103.123,103.123,103.123,103.123
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,104.941,104.941,0.0,104.941,104.941,104.941,104.941
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,104.606,104.606,0.0,104.606,104.606,104.606,104.606
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,98.989,98.989,0.0,98.989,98.989,98.989,98.989
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,98.217,98.217,0.0,98.217,98.217,98.217,98.217
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,101.614,101.614,0.0,101.614,101.614,101.614,101.614
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,100.772,100.772,0.0,100.772,100.772,100.772,100.772
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,93.251,93.251,0.0,93.251,93.251,93.251,93.251
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,103.549,103.549,0.0,103.549,103.549,103.549,103.549
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,99.865,99.865,0.0,99.865,99.865,99.865,99.865
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,100.482,100.482,0.0,100.482,100.482,100.482,100.482
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,96.863,96.863,0.0,96.863,96.863,96.863,96.863
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,95.036,95.036,0.0,95.036,95.036,95.036,95.036
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,106.529,106.529,0.0,106.529,106.529,106.529,106.529
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,98.544,98.544,0.0,98.544,98.544,98.544,98.544
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,101.441,101.441,0.0,101.441,101.441,101.441,101.441
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,99.118,99.118,0.0,99.118,99.118,99.118,99.118
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,98.374,98.374,0.0,98.374,98.374,98.374,98.374
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,92.471,92.471,0.0,92.471,92.471,92.471,92.471
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,99.107,99.107,0.0,99.107,99.107,99.107,99.107
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,97.152,97.152,0.0,97.152,97.152,97.152,97.152
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,102.477,102.477,0.0,102.477,102.477,102.477,102.477
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,103.729,103.729,0.0,103.729,103.729,103.729,103.729
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,97.231,97.231,0.0,97.231,97.231,97.231,97.231
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,101.327,101.327,0.0,101.327,101.327,101.327,101.327
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,93.265,93.265,0.0,93.265,93.265,93.265,93.265
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,102.606,102.606,0.0,102.606,102.606,102.606,102.606
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,104.836,104.836,0.0,104.836,104.836,104.836,104.836
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,101.586,101.586,0.0,101.586,101.586,101.586,101.586
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,97.364,97.364,0.0,97.364,97.364,97.364,97.364
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,1436,100.943,100.943,0.0,100.943,100.943,100.943,100.943
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,100.15,100.15,0.0,100.15,100.15,100.15,100.15
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,106.07,106.07,0.0,106.07,106.07,106.07,106.07
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,104.018,104.018,0.0,104.018,104.018,104.018,104.018
